shot_outcome_name,shot_statsbomb_xg,match_file,xpos,ypos
Off T,0.009108837,7546.json,88.0,54.0
Saved,0.27977735,7546.json,112.0,38.0
Saved,0.053871572,7546.json,109.0,27.0
Off T,0.115647,7546.json,112.0,29.0
Post,0.032040957,7546.json,93.0,39.0
Blocked,0.049853675,7546.json,101.0,30.0
Off T,0.009771249,7546.json,98.0,61.0
Blocked,0.024034739,7547.json,101.0,53.0
Saved,0.026401442,7547.json,88.0,38.0
Blocked,0.09697945,7547.json,111.0,44.0
Blocked,0.02370917,7547.json,92.0,40.0
Blocked,0.09409239,7547.json,107.0,40.0
Off T,0.021356815,7547.json,94.0,26.0
Off T,0.024973137,7547.json,96.0,27.0
Saved,0.008275843,7547.json,104.0,59.0
Wayward,0.10484656,7547.json,108.0,42.0
Saved,0.011980171,7547.json,114.0,24.0
Saved,0.07465897,7547.json,107.0,37.0
Off T,0.033656128,7547.json,97.0,47.0
Off T,0.036142077,7548.json,98.0,51.0
Off T,0.09443319,7548.json,107.0,48.0
Blocked,0.016899822,7548.json,99.0,22.0
Off T,0.0112173855,7548.json,97.0,20.0
Off T,0.041545574,7548.json,100.0,52.0
Saved,0.0191676,7548.json,96.0,23.0
Post,0.19056164,7548.json,112.0,40.0
Blocked,0.07274404,7548.json,105.0,41.0
Saved,0.18450306,7548.json,110.0,42.0
Blocked,0.092250206,7548.json,108.0,31.0
Saved,0.030233286,7548.json,100.0,24.0
Off T,0.10716484,7548.json,98.0,38.0
Blocked,0.03701403,7548.json,108.0,27.0
Saved,0.013194866,7548.json,89.0,28.0
Saved,0.036078174,7548.json,96.0,46.0
Off T,0.15961349,7548.json,112.0,32.0
Saved,0.10112726,7549.json,99.0,39.0
Goal,0.13957413,7549.json,112.0,46.0
Off T,0.008576407,7549.json,106.0,61.0
Off T,0.043580372,7549.json,99.0,28.0
Blocked,0.025410693,7549.json,98.0,54.0
Post,0.043000102,7549.json,101.0,27.0
Off T,0.0531975,7549.json,104.0,50.0
Off T,0.046937406,7549.json,98.0,48.0
Off T,0.078613296,7549.json,107.0,41.0
Blocked,0.061611153,7549.json,103.0,39.0
Off T,0.0065200645,7550.json,84.0,51.0
Saved,0.24026676,7550.json,111.0,39.0
Blocked,0.057581827,7550.json,106.0,55.0
Goal,0.009642546,7550.json,95.0,22.0
Post,0.010486914,7550.json,107.0,62.0
Saved,0.027681582,7550.json,86.0,40.0
Saved,0.22874036,7550.json,110.0,43.0
Blocked,0.2657264,7551.json,113.0,42.0
Blocked,0.061157048,7551.json,104.0,40.0
Saved,0.36402932,7551.json,106.0,40.0
Blocked,0.025292808,7551.json,97.0,53.0
Blocked,0.027065128,7551.json,92.0,42.0
Goal,0.10376687,7551.json,112.0,48.0
Off T,0.008810984,7551.json,96.0,62.0
Saved,0.12256524,7551.json,112.0,30.0
Blocked,0.0749021,7551.json,105.0,29.0
Blocked,0.02860656,7551.json,93.0,38.0
Off T,0.13043028,7551.json,109.0,49.0
Saved,0.16166209,7551.json,111.0,40.0
Saved,0.013604501,7551.json,107.0,59.0
Saved,0.23471555,7552.json,110.0,44.0
Saved,0.009488142,7552.json,101.0,21.0
Saved,0.09656626,7552.json,107.0,33.0
Blocked,0.070710085,7552.json,100.0,34.0
Off T,0.0056386488,7552.json,106.0,69.0
Saved,0.009165923,7552.json,88.0,26.0
Off T,0.04770442,7552.json,96.0,37.0
Goal,0.39485714,7552.json,112.0,45.0
Wayward,0.20639732,7552.json,113.0,44.0
Saved,0.025972955,7552.json,99.0,24.0
Goal,0.9790341,7552.json,109.0,38.0
Off T,0.022166368,7552.json,94.0,55.0
Off T,0.09572776,7552.json,102.0,29.0
Off T,0.043140188,7552.json,97.0,30.0
Saved,0.07457654,7552.json,100.0,30.0
Blocked,0.46811458,7552.json,114.0,29.0
Saved,0.2990258,7552.json,113.0,39.0
Blocked,0.050583683,7552.json,113.0,54.0
Goal,0.27505946,7552.json,111.0,44.0
Saved,0.09150781,7553.json,105.0,42.0
Saved,0.031374734,7553.json,118.0,30.0
Off T,0.07445391,7553.json,108.0,26.0
Blocked,0.1644079,7553.json,110.0,47.0
Blocked,0.04806095,7553.json,96.0,46.0
Saved,0.09060148,7553.json,104.0,36.0
Blocked,0.08345764,7553.json,104.0,38.0
Off T,0.019312114,7553.json,101.0,58.0
Blocked,0.009588097,7553.json,88.0,52.0
Off T,0.05194924,7553.json,94.0,40.0
Goal,0.02292819,7553.json,97.0,54.0
Off T,0.10595282,7554.json,102.0,32.0
Goal,0.056802925,7554.json,98.0,34.0
Blocked,0.03459167,7554.json,97.0,51.0
Goal,0.20022032,7554.json,105.0,49.0
Saved,0.13047156,7554.json,115.0,51.0
Off T,0.021399647,7554.json,93.0,30.0
Blocked,0.02723293,7555.json,95.0,52.0
Off T,0.006297056,7555.json,82.0,30.0
Off T,0.0516608,7555.json,105.0,55.0
Off T,0.006554862,7555.json,85.0,57.0
Off T,0.05552095,7555.json,102.0,51.0
Blocked,0.0645288,7555.json,98.0,35.0
Saved,0.20361854,7555.json,110.0,29.0
Goal,0.31125227,7555.json,108.0,47.0
Blocked,0.09850289,7555.json,118.0,47.0
Saved,0.019115308,7555.json,91.0,33.0
Blocked,0.017525094,7555.json,92.0,50.0
Saved,0.13404049,7556.json,108.0,43.0
Goal,0.03935943,7556.json,108.0,29.0
Saved,0.090780556,7556.json,102.0,53.0
Off T,0.02924008,7556.json,101.0,57.0
Saved,0.259631,7556.json,112.0,37.0
Off T,0.08816641,7556.json,99.0,37.0
Saved,0.023896396,7556.json,96.0,50.0
Goal,0.4889436,7556.json,113.0,43.0
Saved,0.08121445,7557.json,112.0,27.0
Off T,0.037193935,7557.json,101.0,29.0
Off T,0.0343897,7557.json,112.0,55.0
Goal,0.019847075,7557.json,102.0,58.0
Off T,0.03004273,7557.json,95.0,51.0
Saved,0.4325817,7558.json,111.0,45.0
Blocked,0.012746202,7558.json,111.0,57.0
Blocked,0.022801261,7558.json,96.0,55.0
Off T,0.07099453,7558.json,105.0,52.0
Blocked,0.09139254,7558.json,107.0,47.0
Saved,0.024050621,7558.json,101.0,22.0
Wayward,0.021711508,7559.json,102.0,23.0
Saved,0.015093114,7559.json,86.0,36.0
Off T,0.12628312,7559.json,105.0,30.0
Off T,0.054578535,7559.json,101.0,29.0
Blocked,0.15514064,7559.json,103.0,45.0
Off T,0.047208663,7559.json,112.0,54.0
Off T,0.022161836,7559.json,90.0,49.0
Off T,0.03571275,7559.json,96.0,41.0
Blocked,0.020325344,7559.json,101.0,58.0
Goal,0.021029433,7559.json,116.0,53.0
Off T,0.03164082,7560.json,97.0,27.0
Blocked,0.11654905,7560.json,102.0,34.0
Wayward,0.15321249,7560.json,106.0,31.0
Off T,0.035891,7560.json,94.0,30.0
Wayward,0.47844365,7560.json,116.0,37.0
Wayward,0.05123204,7560.json,99.0,43.0
Off T,0.005666844,7560.json,87.0,53.0
Wayward,0.10190532,7560.json,110.0,52.0
Wayward,0.08270539,7560.json,106.0,51.0
Wayward,0.124626815,7560.json,110.0,52.0
Off T,0.006282342,7560.json,88.0,27.0
Off T,0.040457163,7561.json,95.0,41.0
Blocked,0.027670745,7561.json,91.0,40.0
Off T,0.13476612,7561.json,103.0,45.0
Off T,0.02248241,7561.json,87.0,46.0
Saved,0.032808866,7561.json,104.0,56.0
Blocked,0.010740825,7561.json,101.0,61.0
Off T,0.27502066,7561.json,112.0,33.0
Off T,0.009257236,7561.json,100.0,19.0
Saved,0.008520809,7561.json,98.0,60.0
Off T,0.07215265,7561.json,104.0,33.0
Goal,0.124663696,7561.json,111.0,28.0
Off T,0.054780398,7561.json,101.0,41.0
Goal,0.03970575,7562.json,104.0,53.0
Off T,0.0056918976,7562.json,83.0,33.0
Goal,0.15455943,7562.json,111.0,36.0
Saved,0.08902341,7563.json,106.0,28.0
Off T,0.009843999,7563.json,99.0,60.0
Saved,0.010871868,7563.json,101.0,60.0
Off T,0.009946421,7563.json,96.0,59.0
Blocked,0.019755723,7563.json,95.0,51.0
Off T,0.07888575,7563.json,101.0,37.0
Off T,0.009661348,7563.json,101.0,19.0
Goal,0.20670193,7564.json,112.0,50.0
Blocked,0.069989234,7564.json,111.0,26.0
Off T,0.0398082,7564.json,93.0,40.0
Wayward,0.028244063,7564.json,105.0,23.0
Off T,0.12803131,7564.json,108.0,36.0
Goal,0.08721284,7564.json,107.0,37.0
Blocked,0.08790639,7565.json,104.0,37.0
Saved,0.09553115,7565.json,114.0,28.0
Blocked,0.03160092,7565.json,96.0,46.0
Blocked,0.15078197,7565.json,114.0,29.0
Off T,0.10374196,7565.json,110.0,42.0
Goal,0.31224898,7565.json,106.0,39.0
Blocked,0.031538606,7565.json,96.0,50.0
Saved,0.12364933,7565.json,111.0,28.0
Blocked,0.28301764,7565.json,112.0,41.0
Off T,0.05241559,7565.json,104.0,28.0
Saved,0.12310901,7565.json,113.0,37.0
Blocked,0.052411966,7565.json,101.0,43.0
Blocked,0.059994984,7565.json,104.0,30.0
Off T,0.006776994,7565.json,80.0,43.0
Off T,0.12900412,7565.json,109.0,40.0
Off T,0.0904818,7565.json,106.0,43.0
Blocked,0.081434235,7565.json,106.0,43.0
Blocked,0.07397224,7565.json,108.0,30.0
Off T,0.008667415,7565.json,99.0,59.0
Saved,0.09150794,7565.json,114.0,52.0
Off T,0.006126076,7566.json,92.0,58.0
Off T,0.019455789,7566.json,96.0,56.0
Blocked,0.0071684807,7566.json,99.0,63.0
Off T,0.08406631,7566.json,105.0,30.0
Blocked,0.04393479,7566.json,99.0,28.0
Off T,0.03696837,7566.json,106.0,54.0
Off T,0.10989964,7566.json,109.0,28.0
Wayward,0.33955482,7566.json,109.0,41.0
Goal,0.23465483,7566.json,116.0,32.0
Off T,0.08776431,7566.json,103.0,36.0
Off T,0.008584143,7566.json,115.0,19.0
Saved,0.097953424,7566.json,108.0,29.0
Blocked,0.022069821,7566.json,90.0,48.0
Blocked,0.06146504,7567.json,97.0,42.0
Blocked,0.05455867,7567.json,108.0,51.0
Off T,0.049363878,7567.json,119.0,31.0
Blocked,0.10291238,7567.json,104.0,31.0
Saved,0.21808246,7567.json,113.0,39.0
Blocked,0.18822618,7567.json,115.0,43.0
Off T,0.1887936,7567.json,112.0,44.0
Off T,0.026506644,7567.json,97.0,54.0
Off T,0.17120185,7567.json,112.0,39.0
Saved,0.045900352,7567.json,98.0,41.0
Saved,0.01863953,7567.json,86.0,39.0
Saved,0.026525779,7568.json,99.0,54.0
Saved,0.17932418,7568.json,111.0,40.0
Saved,0.033930067,7568.json,98.0,50.0
Off T,0.036320034,7568.json,98.0,31.0
Post,0.009091367,7568.json,103.0,18.0
Off T,0.046386905,7568.json,97.0,37.0
Saved,0.00674315,7568.json,104.0,18.0
Goal,0.40283072,7568.json,113.0,43.0
Blocked,0.018734163,7568.json,91.0,51.0
Off T,0.013605404,7568.json,87.0,31.0
Blocked,0.02795779,7568.json,96.0,32.0
Post,0.2170768,7568.json,112.0,41.0
Saved,0.036724538,7568.json,104.0,57.0
Blocked,0.12016924,7569.json,101.0,40.0
Wayward,0.18272044,7569.json,104.0,33.0
Off T,0.006804785,7569.json,78.0,22.0
Blocked,0.048992414,7569.json,104.0,27.0
Saved,0.07830034,7569.json,102.0,48.0
Off T,0.048267953,7569.json,109.0,54.0
Blocked,0.04845559,7569.json,105.0,54.0
Saved,0.05502656,7569.json,109.0,54.0
Wayward,0.060271066,7569.json,103.0,51.0
Saved,0.034605168,7569.json,104.0,56.0
Saved,0.022962598,7570.json,93.0,52.0
Blocked,0.25720772,7570.json,117.0,40.0
Off T,0.17350295,7570.json,112.0,42.0
Blocked,0.037858445,7570.json,109.0,55.0
Wayward,0.07114903,7570.json,109.0,35.0
Wayward,0.0480227,7570.json,108.0,27.0
Goal,0.07781259,7570.json,105.0,53.0
Blocked,0.06467166,7570.json,107.0,54.0
Off T,0.08778975,7570.json,113.0,29.0
Saved,0.033191733,7571.json,107.0,23.0
Saved,0.011666485,7571.json,104.0,59.0
Saved,0.11951581,7571.json,113.0,52.0
Off T,0.103540555,7571.json,108.0,51.0
Off T,0.18346742,7572.json,113.0,38.0
Saved,0.059056483,7572.json,100.0,28.0
Blocked,0.054395676,7572.json,98.0,32.0
Saved,0.062735535,7572.json,97.0,43.0
Saved,0.13426797,7572.json,108.0,39.0
Saved,0.011623721,7572.json,114.0,58.0
Blocked,0.04554054,7572.json,97.0,32.0
Off T,0.09800385,7572.json,106.0,35.0
Off T,0.26756054,7572.json,109.0,43.0
Off T,0.17203248,7576.json,106.0,38.0
Goal,0.07830886,7576.json,105.0,45.0
Post,0.0092897555,7576.json,103.0,20.0
Off T,0.073567346,7576.json,110.0,29.0
Off T,0.02081828,7576.json,87.0,35.0
Goal,0.035519395,7576.json,99.0,52.0
Off T,0.17698126,7576.json,110.0,35.0
Blocked,0.02902798,7577.json,104.0,23.0
Blocked,0.025924886,7577.json,92.0,41.0
Saved,0.03535338,7577.json,110.0,24.0
Saved,0.28293425,7577.json,109.0,51.0
Saved,0.0775573,7577.json,108.0,52.0
Saved,0.07760219,7577.json,99.0,34.0
Blocked,0.032190975,7577.json,97.0,50.0
Saved,0.060392763,7578.json,97.0,32.0
Off T,0.005622683,7578.json,83.0,53.0
Wayward,0.07929382,7578.json,105.0,48.0
Blocked,0.019357108,7578.json,88.0,37.0
Saved,0.20541766,7578.json,114.0,48.0
Off T,0.009718898,7578.json,92.0,19.0
Blocked,0.031815737,7578.json,94.0,50.0
Saved,0.008270875,7578.json,98.0,62.0
Blocked,0.06409918,7578.json,105.0,52.0
Saved,0.058034446,7578.json,99.0,34.0
Saved,0.030363295,7579.json,97.0,50.0
Goal,0.17684262,7579.json,114.0,46.0
Blocked,0.008421112,7579.json,95.0,20.0
Blocked,0.036250863,7579.json,97.0,47.0
Blocked,0.024766764,7579.json,92.0,38.0
Wayward,0.15864636,7579.json,111.0,37.0
Wayward,0.059729163,7579.json,110.0,46.0
Blocked,0.06765104,7579.json,100.0,44.0
Goal,0.15867314,7579.json,112.0,43.0
Off T,0.10598899,7579.json,103.0,40.0
Off T,0.0060694856,7579.json,90.0,19.0
Saved,0.04317439,7579.json,110.0,54.0
Blocked,0.027343327,7580.json,96.0,27.0
Goal,0.024150338,7580.json,100.0,56.0
Blocked,0.07552241,7580.json,108.0,35.0
Goal,0.117784284,7580.json,112.0,30.0
Goal,0.22098207,7580.json,107.0,51.0
Off T,0.07977028,7580.json,108.0,27.0
Blocked,0.15172864,7580.json,106.0,48.0
Blocked,0.017985687,7580.json,114.0,55.0
Goal,0.19387953,7580.json,112.0,37.0
Blocked,0.037469286,7581.json,96.0,37.0
Saved,0.13162047,7581.json,111.0,50.0
Saved,0.038346656,7581.json,94.0,32.0
Off T,0.0686043,7581.json,115.0,52.0
Blocked,0.012094772,7581.json,108.0,21.0
Saved,0.070741735,7581.json,107.0,50.0
Off T,0.04147935,7581.json,101.0,30.0
Saved,0.012468111,7581.json,97.0,58.0
Off T,0.036073588,7581.json,97.0,50.0
Off T,0.020794695,7581.json,88.0,40.0
Blocked,0.04311312,7581.json,98.0,30.0
Off T,0.034648996,7581.json,98.0,28.0
Off T,0.13442212,7582.json,104.0,31.0
Saved,0.0372205,7582.json,117.0,51.0
Saved,0.042886272,7582.json,99.0,34.0
Saved,0.023757927,7582.json,115.0,26.0
Blocked,0.03283686,7582.json,104.0,24.0
Off T,0.22104914,7582.json,112.0,39.0
Off T,0.011966425,7582.json,84.0,40.0
Blocked,0.06631583,7582.json,99.0,33.0
Saved,0.039532,7582.json,114.0,54.0
Blocked,0.08271377,7582.json,108.0,42.0
Off T,0.10102061,7582.json,101.0,44.0
Saved,0.08526068,7582.json,99.0,35.0
Blocked,0.05415287,7583.json,111.0,52.0
Saved,0.05178059,7583.json,96.0,43.0
Blocked,0.013404567,7583.json,111.0,58.0
Blocked,0.07629375,7583.json,105.0,41.0
Off T,0.052823946,7583.json,101.0,26.0
Saved,0.09010969,7583.json,111.0,30.0
Wayward,0.23268503,7583.json,115.0,32.0
Blocked,0.030468581,7583.json,93.0,31.0
Blocked,0.039249714,7583.json,102.0,48.0
Off T,0.03874606,7583.json,95.0,33.0
Goal,0.9257403,7583.json,119.0,43.0
Blocked,0.037245482,7583.json,92.0,33.0
Saved,0.12308221,7583.json,107.0,43.0
Blocked,0.03328007,7583.json,91.0,41.0
Saved,0.026730016,7583.json,106.0,54.0
Off T,0.10312629,7583.json,104.0,40.0
Saved,0.025631027,7583.json,97.0,55.0
Off T,0.013872243,7583.json,111.0,59.0
Blocked,0.02329228,7584.json,95.0,33.0
Wayward,0.29904982,7584.json,114.0,41.0
Blocked,0.074351706,7584.json,102.0,46.0
Saved,0.038630188,7584.json,102.0,26.0
Wayward,0.37606573,7584.json,118.0,45.0
Blocked,0.15255512,7584.json,103.0,33.0
Off T,0.02434906,7584.json,93.0,49.0
Blocked,0.0644201,7584.json,109.0,24.0
Post,0.10597108,7584.json,105.0,47.0
Wayward,0.09700912,7584.json,110.0,41.0
Off T,0.03521874,7584.json,102.0,26.0
Blocked,0.05377961,7584.json,107.0,49.0
Off T,0.15798207,7584.json,115.0,46.0
Off T,0.10102822,7584.json,110.0,48.0
Off T,0.03213666,7584.json,100.0,54.0
Blocked,0.1751244,7584.json,112.0,46.0
Blocked,0.062116995,7584.json,102.0,45.0
Blocked,0.09275014,7584.json,109.0,30.0
Wayward,0.012124663,7584.json,113.0,23.0
Off T,0.11867756,7584.json,114.0,47.0
Blocked,0.12930113,7584.json,113.0,30.0
Saved,0.02341678,7584.json,96.0,24.0
Blocked,0.021760419,7585.json,97.0,56.0
Off T,0.0061799968,7585.json,90.0,18.0
Blocked,0.06310501,7585.json,101.0,46.0
Off T,0.02860382,7585.json,92.0,49.0
Off T,0.008124489,7585.json,94.0,59.0
Saved,0.02089629,7585.json,94.0,47.0
Blocked,0.06629666,7585.json,109.0,42.0
Off T,0.1108727,7585.json,108.0,39.0
Off T,0.0066578025,7586.json,89.0,60.0
Off T,0.053133797,7586.json,108.0,56.0
Off T,0.057390075,7586.json,112.0,51.0
Off T,0.006197928,7586.json,81.0,48.0
Off T,0.126767,7586.json,109.0,47.0
Goal,0.0959111,7586.json,101.0,42.0
Off T,0.026191495,7586.json,93.0,49.0
Saved,0.009722147,7586.json,93.0,21.0
Saved,0.05994916,7586.json,112.0,30.0
Wayward,0.0074050077,8649.json,91.0,22.0
Off T,0.15214236,8649.json,115.0,48.0
Saved,0.16249157,8649.json,108.0,50.0
Off T,0.030082064,8649.json,101.0,54.0
Goal,0.009682582,8649.json,97.0,21.0
Off T,0.06060878,8649.json,99.0,32.0
Off T,0.046135314,8649.json,102.0,52.0
Blocked,0.06590014,8650.json,106.0,31.0
Off T,0.022908047,8650.json,92.0,29.0
Blocked,0.17421605,8650.json,109.0,46.0
Blocked,0.27625608,8650.json,115.0,37.0
Saved,0.06166237,8650.json,96.0,33.0
Goal,0.036171924,8650.json,102.0,54.0
Off T,0.24829954,8650.json,110.0,45.0
Saved,0.035845775,8650.json,117.0,51.0
Saved,0.011885792,8650.json,112.0,58.0
Blocked,0.041887954,8650.json,98.0,36.0
Blocked,0.0066976612,8650.json,91.0,58.0
Saved,0.014297066,8650.json,110.0,58.0
Goal,0.22554597,8650.json,111.0,42.0
Off T,0.080149576,8650.json,111.0,30.0
Off T,0.14369768,8650.json,107.0,33.0
Blocked,0.047560986,8650.json,96.0,37.0
Off T,0.018292004,8651.json,86.0,43.0
Blocked,0.11924116,8651.json,111.0,51.0
Off T,0.006110725,8651.json,97.0,13.0
Blocked,0.014800565,8651.json,95.0,23.0
Off T,0.0686475,8651.json,105.0,47.0
Blocked,0.053019132,8651.json,102.0,29.0
Blocked,0.011284669,8651.json,107.0,20.0
Blocked,0.0804723,8651.json,98.0,43.0
Blocked,0.05210773,8652.json,109.0,56.0
Goal,0.054310873,8652.json,94.0,34.0
Wayward,0.19544125,8652.json,115.0,37.0
Goal,0.27280724,8652.json,113.0,38.0
Saved,0.087689966,8652.json,105.0,40.0
Off T,0.010444446,8652.json,97.0,20.0
Blocked,0.01865522,8652.json,90.0,31.0
Blocked,0.10036894,8652.json,105.0,39.0
Blocked,0.015816402,8652.json,114.0,57.0
Off T,0.009529337,8652.json,99.0,20.0
Saved,0.029163998,8652.json,94.0,32.0
Off T,0.02582844,8655.json,109.0,23.0
Blocked,0.012269703,8655.json,107.0,21.0
Off T,0.27923512,8655.json,103.0,48.0
Wayward,0.13975486,8655.json,107.0,32.0
Off T,0.039881397,8655.json,98.0,30.0
Off T,0.16416734,8655.json,109.0,36.0
Blocked,0.028874304,8655.json,96.0,50.0
Saved,0.07446188,8655.json,114.0,53.0
Wayward,0.10427744,8655.json,105.0,30.0
Off T,0.1676629,8655.json,111.0,40.0
Blocked,0.09775021,8655.json,107.0,31.0
Blocked,0.05599482,8655.json,99.0,30.0
Blocked,0.10079972,8655.json,112.0,34.0
Off T,0.006324989,8655.json,93.0,60.0
Wayward,0.07526151,8655.json,107.0,38.0
Off T,0.047261972,8655.json,100.0,32.0
Saved,0.017900085,8655.json,91.0,27.0
Saved,0.084246874,8655.json,103.0,46.0
Blocked,0.062660925,8656.json,98.0,41.0
Off T,0.07025741,8656.json,102.0,41.0
Off T,0.014083298,8656.json,88.0,51.0
Post,0.15445817,8656.json,112.0,30.0
Saved,0.33236027,8656.json,111.0,44.0
Off T,0.03295447,8656.json,95.0,45.0
Saved,0.071416385,8656.json,113.0,52.0
Off T,0.006736835,8656.json,89.0,57.0
Blocked,0.020738635,8656.json,92.0,51.0
Blocked,0.07233582,8656.json,101.0,34.0
Saved,0.4161531,8656.json,114.0,39.0
Off T,0.12152097,8656.json,109.0,52.0
Goal,0.31685346,8657.json,113.0,41.0
Saved,0.05882345,8657.json,108.0,29.0
Saved,0.036182866,8657.json,91.0,31.0
Off T,0.09063098,8657.json,104.0,41.0
Blocked,0.04268021,8657.json,97.0,40.0
Blocked,0.081707664,8657.json,106.0,51.0
Saved,0.033268016,8657.json,94.0,50.0
Off T,0.10776293,8657.json,109.0,43.0
Saved,0.05185313,8657.json,109.0,55.0
Saved,0.025575599,8657.json,99.0,23.0
Goal,0.3587584,8657.json,112.0,35.0
Wayward,0.10217809,8658.json,108.0,41.0
Saved,0.07285214,8658.json,108.0,26.0
Saved,0.01856424,8658.json,115.0,55.0
Wayward,0.06951273,8658.json,112.0,29.0
Blocked,0.034007873,8658.json,96.0,29.0
Goal,0.04485787,8658.json,94.0,40.0
Goal,0.5631902,8658.json,114.0,43.0
Off T,0.0050148317,8658.json,78.0,40.0
Off T,0.007053695,8658.json,90.0,24.0
Off T,0.20172782,9575.json,109.8,42.0
Off T,0.04162843,9575.json,100.3,49.3
Blocked,0.09928977,9575.json,111.8,48.1
Blocked,0.034974698,9575.json,96.0,46.3
Off T,0.085124165,9575.json,102.8,40.6
Blocked,0.028650945,9575.json,110.9,25.8
Goal,0.2199978,9575.json,108.2,40.1
Post,0.034475986,9575.json,97.8,34.2
Saved,0.053793248,9575.json,103.5,45.9
Wayward,0.05053852,9581.json,106.2,24.9
Saved,0.07010733,9581.json,96.8,47.4
Blocked,0.033848777,9581.json,112.1,27.8
Goal,0.1732524,9581.json,108.4,34.9
Blocked,0.00566639,9581.json,93.8,64.6
Wayward,0.072419055,9581.json,110.9,45.9
Blocked,0.058117915,9581.json,99.9,46.3
Blocked,0.03838975,9581.json,96.2,40.7
Goal,0.21361075,9592.json,116.1,33.8
Post,0.08623911,9592.json,104.5,37.8
Blocked,0.097778685,9592.json,109.1,35.0
Wayward,0.006322466,9592.json,85.0,22.7
Blocked,0.052257266,9592.json,104.2,33.8
Off T,0.084849656,9592.json,102.7,37.2
Blocked,0.02932574,9592.json,95.2,32.3
Saved,0.0445352,9602.json,98.2,29.7
Off T,0.033396807,9602.json,110.5,24.7
Saved,0.031126885,9602.json,91.1,39.5
Goal,0.18190138,9602.json,112.4,50.2
Saved,0.31097218,9609.json,105.5,33.9
Blocked,0.013926528,9609.json,111.9,56.2
Saved,0.07069023,9609.json,102.2,42.8
Goal,0.24963064,9609.json,111.8,29.0
Goal,0.18651718,9609.json,111.2,35.7
Off T,0.013573407,9609.json,90.9,25.6
Post,0.13407874,9609.json,111.3,52.3
Goal,0.11769616,9609.json,111.7,46.3
Blocked,0.04600832,9609.json,96.2,39.7
Saved,0.020096658,9620.json,113.7,54.4
Off T,0.14685899,9620.json,110.0,33.3
Saved,0.03950367,9620.json,97.5,46.7
Saved Off Target,0.02194897,9620.json,89.8,51.2
Off T,0.09248277,9620.json,104.1,31.2
Off T,0.073523834,9620.json,106.7,36.0
Saved,0.028677264,9636.json,93.1,50.6
Post,0.13977925,9636.json,110.6,48.3
Saved,0.034128897,9636.json,100.1,30.2
Off T,0.016995782,9636.json,90.0,52.4
Saved,0.06051614,9636.json,109.6,27.3
Blocked,0.12076175,9636.json,108.4,48.9
Wayward,0.008343377,9636.json,86.3,55.1
Goal,0.03392995,9642.json,98.4,32.1
Blocked,0.03482873,9642.json,101.9,28.6
Blocked,0.082107395,9642.json,112.3,29.7
Blocked,0.025948292,9642.json,102.5,24.8
Off T,0.052994143,9642.json,110.4,25.6
Saved,0.046763822,9642.json,111.3,25.6
Off T,0.1372938,9642.json,103.0,40.9
Off T,0.026691698,9642.json,97.2,25.8
Saved,0.21989502,9642.json,110.1,49.3
Off T,0.13291349,9642.json,100.2,34.5
Goal,0.48004502,9650.json,115.7,36.5
Wayward,0.057409506,9650.json,108.9,56.4
Wayward,0.09765618,9650.json,112.0,32.5
Blocked,0.033915862,9650.json,109.3,23.9
Saved,0.04702447,9650.json,109.4,24.8
Blocked,0.09075809,9650.json,106.8,40.9
Saved,0.07961738,9650.json,104.7,42.6
Off T,0.7029638,9650.json,112.1,44.2
Saved,0.034024898,9650.json,94.8,33.5
Off T,0.054905906,9650.json,106.4,46.6
Blocked,0.021278273,9650.json,92.5,52.6
Off T,0.07934443,9650.json,104.9,30.3
Saved,0.046607107,9650.json,107.5,24.4
Saved,0.08011545,9661.json,109.2,42.9
Saved,0.4423465,9661.json,105.1,36.8
Post,0.5978338,9661.json,115.7,44.8
Saved,0.03189309,9661.json,95.7,54.3
Blocked,0.025539787,9661.json,111.6,55.7
Off T,0.035824973,9661.json,92.5,42.1
Blocked,0.059069287,9661.json,100.7,38.8
Off T,0.028835226,9661.json,94.7,38.5
Blocked,0.12060197,9661.json,112.8,48.7
Saved,0.05604738,9661.json,108.5,50.9
Wayward,0.13390987,9661.json,113.1,36.3
Off T,0.012938566,9661.json,92.6,55.7
Saved,0.041803878,9661.json,109.7,27.1
Off T,0.038301665,9673.json,99.9,44.5
Off T,0.03859827,9673.json,96.7,33.0
Blocked,0.022269936,9673.json,104.8,52.3
Off T,0.09410028,9673.json,103.1,31.6
Off T,0.104496084,9673.json,100.8,37.1
Off T,0.011225311,9673.json,87.2,50.1
Blocked,0.025353007,9673.json,104.2,23.6
Blocked,0.08964337,9673.json,106.8,32.6
Goal,0.27448842,9673.json,113.0,42.3
Blocked,0.10980722,9673.json,106.0,49.3
Blocked,0.030827157,9673.json,102.4,26.1
Blocked,0.059478987,9682.json,107.8,37.4
Goal,0.6368667,9682.json,117.9,44.6
Saved,0.06543156,9682.json,106.6,25.8
Off T,0.006690591,9682.json,111.6,17.1
Saved,0.0066345665,9682.json,89.4,53.9
Saved,0.14460519,9682.json,113.7,30.7
Goal,0.06239574,9682.json,108.8,48.8
Saved,0.4874043,9682.json,109.5,34.2
Saved,0.01162108,9682.json,106.1,21.8
Off T,0.13877642,9682.json,107.9,42.6
Blocked,0.1374852,9682.json,108.1,34.1
Off T,0.1511844,9682.json,110.2,48.5
Blocked,0.091181114,9682.json,108.0,31.2
Saved,0.0067606387,9695.json,91.4,23.1
